,index,latitude,longitude,address,id
1518,27273,31.244102,121.437744,31.244102-121.437744,1518
1519,27293,31.265918,121.428644,31.265918-121.428644,1519
1520,27294,31.294508,121.537685,31.294508-121.537685,1520
1521,27318,31.280452,121.480426,31.280452-121.480426,1521
1522,27336,31.242808,121.420927,31.242808-121.420927,1522
1523,27374,31.247569,121.41575,31.247569-121.41575,1523
1524,27375,31.326619,121.493433,31.326619-121.493433,1524
1525,27376,31.255293,121.49343,31.255293-121.49343,1525
1526,27411,22.522803,114.218796,22.522803-114.218796,1526
1527,27430,31.331055,121.52962,31.331055-121.52962,1527
1528,27434,31.301967,121.515226,31.301967-121.515226,1528
1529,27439,31.265054,121.456413,31.265054-121.456413,1529
1530,27441,31.245663,121.449725,31.245663-121.449725,1530
1531,27454,31.26484,121.498029,31.26484-121.498029,1531
1532,27474,31.280389,121.467635,31.280389-121.467635,1532
1533,27477,31.301954,121.54744,31.301954-121.54744,1533
1534,27496,31.297281,121.505124,31.297281-121.505124,1534
1535,27503,31.25423,121.461072,31.25423-121.461072,1535
1536,27508,31.320121,121.459018,31.320121-121.459018,1536
1537,27517,31.307268,121.521916,31.307268-121.521916,1537
1538,27637,31.300338,121.526827,31.300338-121.526827,1538
1539,27646,31.295335,121.555781,31.295335-121.555781,1539
1540,27652,31.248146,121.441241,31.248146-121.441241,1540
1541,27664,31.292519,121.549839,31.292519-121.549839,1541
1542,27665,31.292717,121.482235,31.292717-121.482235,1542
1543,27669,31.284148,121.481157,31.284148-121.481157,1543
1544,27708,31.311329,121.495756,31.311329-121.495756,1544
1545,27779,31.307614,121.526541,31.307614-121.526541,1545
1546,27780,31.277766,121.433047,31.277766-121.433047,1546
1547,27830,31.3038,121.450721,31.3038-121.450721,1547
1548,27841,31.258903,121.441965,31.258903-121.441965,1548
1549,27843,31.273966,121.429374,31.273966-121.429374,1549
1550,27878,31.304036,121.448053,31.304036-121.448053,1550
1551,27880,31.298418,121.539277,31.298418-121.539277,1551
1552,27882,31.267826,121.521146,31.267826-121.521146,1552
1553,27883,31.288667,121.527375,31.288667-121.527375,1553
1554,27892,31.316557,121.516135,31.316557-121.516135,1554
1555,27900,31.263762,121.481215,31.263762-121.481215,1555
1556,27934,31.272162,121.459351,31.272162-121.459351,1556
1557,27943,31.251894,121.464026,31.251894-121.464026,1557
1558,27950,30.798179,121.426469,30.798179-121.426469,1558
1559,27959,30.832683,121.481868,30.832683-121.481868,1559
1560,27987,30.900531,121.399787,30.900531-121.399787,1560
1561,27989,30.970389,121.451558,30.970389-121.451558,1561
1562,27995,30.919796,121.459621,30.919796-121.459621,1562
1563,28012,30.915122,121.560642,30.915122-121.560642,1563
1564,28024,31.031203,121.65009,31.031203-121.65009,1564
1565,28036,31.051898,121.769904,31.051898-121.769904,1565
1566,28041,31.423448,121.433415,31.423448-121.433415,1566
1567,28105,30.904757,121.467941,30.904757-121.467941,1567
1568,28151,30.919873,121.464262,30.919873-121.464262,1568
1569,28155,31.116791,121.166516,31.116791-121.166516,1569
1570,28164,30.912905,121.801126,30.912905-121.801126,1570
1571,28165,30.988441,121.87486,30.988441-121.87486,1571
1572,28178,30.933365,121.873737,30.933365-121.873737,1572
1573,28183,30.983966,121.737727,30.983966-121.737727,1573
1574,28187,31.037068,121.686977,31.037068-121.686977,1574
1575,28189,31.039193,121.604274,31.039193-121.604274,1575
1576,28200,31.094143,121.488864,31.094143-121.488864,1576
1577,28208,31.215081,121.481286,31.215081-121.481286,1577
1578,28210,31.050344,121.770082,31.050344-121.770082,1578
1579,28218,30.801265,121.395878,30.801265-121.395878,1579
1580,28220,30.976182,121.750557,30.976182-121.750557,1580
1581,28223,30.865062,121.662776,30.865062-121.662776,1581
1582,28239,31.030356,121.535809,31.030356-121.535809,1582
1583,28320,30.844397,121.528845,30.844397-121.528845,1583
1584,28384,30.919334,121.475563,30.919334-121.475563,1584
1585,28416,31.273451,121.681542,31.273451-121.681542,1585
1586,28462,31.017385,121.715431,31.017385-121.715431,1586
1587,28470,31.057069,121.599172,31.057069-121.599172,1587
1588,28479,30.843004,121.438792,30.843004-121.438792,1588
1589,28483,30.860242,121.79388,30.860242-121.79388,1589
1590,28487,30.915722,121.763195,30.915722-121.763195,1590
1591,28576,30.891482,121.739107,30.891482-121.739107,1591
1592,28581,30.918282,121.639066,30.918282-121.639066,1592
1593,28594,30.855412,121.569454,30.855412-121.569454,1593
1594,28595,31.310089,121.640057,31.310089-121.640057,1594
1595,28600,31.201237,121.669336,31.201237-121.669336,1595
1596,28611,30.919514,121.45936,30.919514-121.45936,1596
1597,28640,30.935314,121.733322,30.935314-121.733322,1597
1598,28663,30.932475,121.692651,30.932475-121.692651,1598
1599,28697,30.995864,121.568444,30.995864-121.568444,1599
1600,28722,30.93561,121.517165,30.93561-121.517165,1600
1601,28729,30.880562,121.486561,30.880562-121.486561,1601
1602,28731,30.929412,121.460403,30.929412-121.460403,1602
1603,28735,31.042056,121.720903,31.042056-121.720903,1603
1604,28780,30.85108,121.855994,30.85108-121.855994,1604
1605,28786,30.966714,121.771375,30.966714-121.771375,1605
1606,28821,31.052639,121.761696,31.052639-121.761696,1606
1607,28825,31.030308,121.650922,31.030308-121.650922,1607
1608,28840,30.956183,121.908274,30.956183-121.908274,1608
1609,28842,30.967591,121.656531,30.967591-121.656531,1609
1610,28849,30.920156,121.488943,30.920156-121.488943,1610
1611,28866,30.910136,121.843044,30.910136-121.843044,1611
1612,28892,31.054324,121.793035,31.054324-121.793035,1612
1613,28895,30.914669,121.471638,30.914669-121.471638,1613
1614,28905,30.844717,121.528288,30.844717-121.528288,1614
1615,28909,30.901978,121.452316,30.901978-121.452316,1615
1616,28910,30.922611,121.473581,30.922611-121.473581,1616
1617,28925,30.895699,121.478289,30.895699-121.478289,1617
1618,28964,30.92668,121.466784,30.92668-121.466784,1618
1619,28968,31.058968,121.787072,31.058968-121.787072,1619
1620,28979,31.046945,121.764826,31.046945-121.764826,1620
1621,29028,31.04139,121.741651,31.04139-121.741651,1621
1622,29064,30.89577,121.697282,30.89577-121.697282,1622
1623,29066,31.108567,121.766873,31.108567-121.766873,1623
1624,29095,30.960682,121.447242,30.960682-121.447242,1624
1625,29105,30.97935,121.815249,30.97935-121.815249,1625
1626,29109,30.93817,121.865652,30.93817-121.865652,1626
1627,29119,30.935837,121.561311,30.935837-121.561311,1627
1628,29125,30.948533,121.465504,30.948533-121.465504,1628
1629,29133,31.191674,121.699103,31.191674-121.699103,1629
1630,29189,31.25901,121.65797,31.25901-121.65797,1630
1631,29204,31.201279,121.709485,31.201279-121.709485,1631
1632,29256,31.11674,121.586334,31.11674-121.586334,1632
1633,29291,31.133956,121.526289,31.133956-121.526289,1633
1634,29351,31.302,121.670498,31.302-121.670498,1634
1635,29354,31.081475,121.523285,31.081475-121.523285,1635
1636,29369,31.150398,121.537521,31.150398-121.537521,1636
1637,29414,31.323598,121.638883,31.323598-121.638883,1637
1638,29415,31.285741,121.626244,31.285741-121.626244,1638
1639,29454,30.967774,121.447499,30.967774-121.447499,1639
1640,29490,31.163459,121.574025,31.163459-121.574025,1640
1641,29522,31.058917,121.770251,31.058917-121.770251,1641
1642,29524,31.285698,121.612262,31.285698-121.612262,1642
1643,29602,31.085146,121.589124,31.085146-121.589124,1643
1644,29637,31.143965,121.573343,31.143965-121.573343,1644
1645,29659,30.891109,121.903749,30.891109-121.903749,1645
1646,29660,30.92405,121.648972,30.92405-121.648972,1646
1647,29666,30.948124,121.381501,30.948124-121.381501,1647
1648,29670,31.034322,121.601024,31.034322-121.601024,1648
1649,29677,30.912581,121.465142,30.912581-121.465142,1649
1650,29683,31.056596,121.721736,31.056596-121.721736,1650
1651,29687,31.045313,121.844791,31.045313-121.844791,1651
1652,29695,30.924981,121.710847,30.924981-121.710847,1652
1653,29698,30.923134,121.481921,30.923134-121.481921,1653
1654,29702,30.9269,121.467678,30.9269-121.467678,1654
1655,29707,30.90387,121.433071,30.90387-121.433071,1655
1656,29727,30.945306,121.729327,30.945306-121.729327,1656
1657,29739,30.882016,121.532008,30.882016-121.532008,1657
1658,29748,30.974035,121.554233,30.974035-121.554233,1658
1659,29755,31.072213,121.658885,31.072213-121.658885,1659
1660,29790,31.125467,121.581832,31.125467-121.581832,1660
1661,29863,30.947965,121.640593,30.947965-121.640593,1661
1662,29900,31.120602,121.581473,31.120602-121.581473,1662
1663,29918,31.221001,121.731159,31.221001-121.731159,1663
1664,29945,31.181785,121.529159,31.181785-121.529159,1664
1665,29959,30.955208,121.732358,30.955208-121.732358,1665
1666,29992,31.192915,121.682688,31.192915-121.682688,1666
1667,30038,30.87706,121.856429,30.87706-121.856429,1667
1668,30062,31.149677,121.729053,31.149677-121.729053,1668
1669,30104,31.17939,121.754087,31.17939-121.754087,1669
1670,30126,31.214209,121.659493,31.214209-121.659493,1670
1671,30144,31.070388,121.520258,31.070388-121.520258,1671
1672,30164,31.152157,121.514858,31.152157-121.514858,1672
1673,30215,30.802978,121.397313,30.802978-121.397313,1673
1674,30216,31.05799,121.626154,31.05799-121.626154,1674
1675,30252,31.072138,121.661831,31.072138-121.661831,1675
1676,30269,30.91796,121.543057,30.91796-121.543057,1676
1677,30284,31.055129,121.770244,31.055129-121.770244,1677
1678,30290,30.977355,121.74808,30.977355-121.74808,1678
1679,30292,31.082614,121.523874,31.082614-121.523874,1679
1680,30318,30.9152,121.664095,30.9152-121.664095,1680
1681,30339,31.207348,121.70185,31.207348-121.70185,1681
1682,30350,30.846647,121.431405,30.846647-121.431405,1682
1683,30352,31.013227,121.552205,31.013227-121.552205,1683
1684,30365,30.900529,121.246804,30.900529-121.246804,1684
1685,30393,31.046524,121.749155,31.046524-121.749155,1685
1686,30405,31.140384,121.620758,31.140384-121.620758,1686
1687,30482,31.167947,121.670231,31.167947-121.670231,1687
1688,30562,31.242627,121.730079,31.242627-121.730079,1688
1689,30573,31.237944,121.693732,31.237944-121.693732,1689
1690,30574,31.232407,121.652986,31.232407-121.652986,1690
1691,30585,31.29992,121.669771,31.29992-121.669771,1691
1692,30603,31.204349,121.693531,31.204349-121.693531,1692
1693,30627,26.139329,103.078562,26.139329-103.078562,1693
1694,30707,31.152182,121.564661,31.152182-121.564661,1694
1695,30727,31.136777,121.546762,31.136777-121.546762,1695
1696,30735,31.2317,121.546506,31.2317-121.546506,1696
1697,30759,31.162714,121.772242,31.162714-121.772242,1697
1698,30761,31.099126,121.813976,31.099126-121.813976,1698
1699,30767,31.074814,121.713455,31.074814-121.713455,1699
1700,30812,31.189335,121.781953,31.189335-121.781953,1700
1701,30825,31.233761,121.670586,31.233761-121.670586,1701
1702,30826,31.141245,121.500503,31.141245-121.500503,1702
1703,30882,31.140979,121.586245,31.140979-121.586245,1703
1704,30913,31.126339,121.573213,31.126339-121.573213,1704
1705,30940,31.166046,121.642137,31.166046-121.642137,1705
1706,30971,31.168519,121.804669,31.168519-121.804669,1706
1707,30993,31.12408,121.716759,31.12408-121.716759,1707
1708,31023,31.155342,121.8105,31.155342-121.8105,1708
1709,31048,31.232639,121.705254,31.232639-121.705254,1709
1710,31086,31.291192,121.65263,31.291192-121.65263,1710
1711,31087,31.209479,121.702069,31.209479-121.702069,1711
1712,31089,31.280867,121.656939,31.280867-121.656939,1712
1713,31132,31.0887,121.513069,31.0887-121.513069,1713
1714,31140,31.13623,121.77848,31.13623-121.77848,1714
1715,31148,34.556383,118.79231,34.556383-118.79231,1715
1716,31153,31.161027,121.722478,31.161027-121.722478,1716
1717,31165,30.960478,121.057529,30.960478-121.057529,1717
1718,31181,31.243446,121.675041,31.243446-121.675041,1718
1719,31185,31.044065,121.537499,31.044065-121.537499,1719
1720,31246,31.08906,121.722984,31.08906-121.722984,1720
1721,31273,31.145387,121.61623,31.145387-121.61623,1721
1722,31285,31.078561,121.564629,31.078561-121.564629,1722
1723,31295,31.070388,121.532962,31.070388-121.532962,1723
1724,31355,31.264503,121.715846,31.264503-121.715846,1724
1725,31360,31.283201,121.665402,31.283201-121.665402,1725
1726,31375,31.308192,121.667576,31.308192-121.667576,1726
1727,31377,31.119755,121.577952,31.119755-121.577952,1727
1728,31384,31.221876,121.687381,31.221876-121.687381,1728
1729,31395,31.091117,121.549904,31.091117-121.549904,1729
1730,31396,31.16872,121.768142,31.16872-121.768142,1730
1731,31403,31.139721,121.673912,31.139721-121.673912,1731
1732,31413,31.234545,121.743402,31.234545-121.743402,1732
1733,31421,31.181381,121.688934,31.181381-121.688934,1733
1734,31452,31.052986,121.506423,31.052986-121.506423,1734
1735,31462,31.268894,121.692432,31.268894-121.692432,1735
1736,31494,31.217323,121.753758,31.217323-121.753758,1736
1737,31499,31.059304,121.53566,31.059304-121.53566,1737
1738,31509,31.317584,121.626266,31.317584-121.626266,1738
1739,31512,31.035151,121.544702,31.035151-121.544702,1739
1740,31515,31.244559,121.724977,31.244559-121.724977,1740
1741,31538,31.155384,121.771585,31.155384-121.771585,1741
1742,31617,31.098701,121.582178,31.098701-121.582178,1742
1743,31638,31.109271,121.617421,31.109271-121.617421,1743
1744,31677,31.122449,121.582926,31.122449-121.582926,1744
1745,31686,31.122978,121.704554,31.122978-121.704554,1745
1746,31702,31.100034,121.663489,31.100034-121.663489,1746
1747,31726,31.122643,121.734179,31.122643-121.734179,1747
1748,31743,31.058805,121.593285,31.058805-121.593285,1748
1749,31754,31.103853,121.810034,31.103853-121.810034,1749
1750,31761,31.143774,121.519955,31.143774-121.519955,1750
1751,31780,31.188068,121.699562,31.188068-121.699562,1751
1752,31784,31.297887,121.62077,31.297887-121.62077,1752
1753,31785,31.278892,121.710661,31.278892-121.710661,1753
1754,31797,31.20172,121.743118,31.20172-121.743118,1754
1755,31798,31.112548,121.538798,31.112548-121.538798,1755
1756,31874,31.096053,121.518157,31.096053-121.518157,1756
1757,31885,31.159771,121.58896,31.159771-121.58896,1757
1758,31889,31.146285,121.518893,31.146285-121.518893,1758
1759,31893,31.149689,121.531301,31.149689-121.531301,1759
1760,31929,31.245393,121.705496,31.245393-121.705496,1760
1761,31950,31.29099,121.697503,31.29099-121.697503,1761
1762,31966,31.116535,121.678055,31.116535-121.678055,1762
1763,31972,31.180753,121.749174,31.180753-121.749174,1763
1764,32002,31.175781,121.643301,31.175781-121.643301,1764
1765,32017,30.953524,121.483682,30.953524-121.483682,1765
1766,32063,30.860668,121.470193,30.860668-121.470193,1766
1767,32074,30.969483,121.53972,30.969483-121.53972,1767
1768,32078,30.88378,121.573239,30.88378-121.573239,1768
1769,32080,30.932543,121.716591,30.932543-121.716591,1769
1770,32087,30.953548,121.636227,30.953548-121.636227,1770
1771,32091,30.934396,121.369499,30.934396-121.369499,1771
1772,32092,31.042149,121.539262,31.042149-121.539262,1772
1773,32098,30.918205,121.509992,30.918205-121.509992,1773
1774,32114,30.950067,121.449083,30.950067-121.449083,1774
1775,32159,30.877822,121.548349,30.877822-121.548349,1775
1776,32163,30.874287,121.67603,30.874287-121.67603,1776
1777,32170,36.406412,102.003965,36.406412-102.003965,1777
1778,32193,30.832601,121.445485,30.832601-121.445485,1778
1779,32231,30.946702,121.624426,30.946702-121.624426,1779
1780,32234,30.926464,121.682732,30.926464-121.682732,1780
1781,32261,30.983141,121.540945,30.983141-121.540945,1781
1782,32286,31.020849,121.759757,31.020849-121.759757,1782
1783,32292,30.984047,121.726879,30.984047-121.726879,1783
1784,32295,30.823953,121.528367,30.823953-121.528367,1784
1785,32304,30.978506,121.447689,30.978506-121.447689,1785
1786,32331,30.903041,121.922883,30.903041-121.922883,1786
1787,32332,30.86683,121.83302,30.86683-121.83302,1787
1788,32335,31.069946,121.719641,31.069946-121.719641,1788
1789,32383,30.908378,121.634574,30.908378-121.634574,1789
1790,32405,30.915686,121.462098,30.915686-121.462098,1790
1791,32409,31.049556,121.600672,31.049556-121.600672,1791
1792,32424,31.073706,121.680729,31.073706-121.680729,1792
1793,32427,31.022923,121.806437,31.022923-121.806437,1793
1794,32431,31.000658,121.659325,31.000658-121.659325,1794
1795,32438,30.831909,121.397355,30.831909-121.397355,1795
1796,32449,30.800042,121.417303,30.800042-121.417303,1796
1797,32455,31.021822,121.590566,31.021822-121.590566,1797
1798,32469,31.010124,121.538644,31.010124-121.538644,1798
1799,32486,31.032045,121.783775,31.032045-121.783775,1799
1800,32490,30.910239,121.419143,30.910239-121.419143,1800
1801,32517,30.936752,121.470783,30.936752-121.470783,1801
1802,32524,30.850119,121.499982,30.850119-121.499982,1802
1803,32525,30.910085,121.504947,30.910085-121.504947,1803
1804,32543,31.047975,121.785062,31.047975-121.785062,1804
1805,32553,31.069676,121.773361,31.069676-121.773361,1805
1806,32564,31.033659,121.577846,31.033659-121.577846,1806
1807,32572,30.79706,121.431713,30.79706-121.431713,1807
1808,32579,30.933573,121.55651,30.933573-121.55651,1808
1809,32580,30.895162,121.094602,30.895162-121.094602,1809
1810,32582,30.872205,121.530081,30.872205-121.530081,1810
1811,32632,30.897085,121.617832,30.897085-121.617832,1811
1812,32639,31.045842,121.756555,31.045842-121.756555,1812
1813,32644,31.01294,121.637001,31.01294-121.637001,1813
1814,32663,30.978588,121.581677,30.978588-121.581677,1814
1815,32664,30.824719,121.471519,30.824719-121.471519,1815
1816,32665,31.002291,121.873286,31.002291-121.873286,1816
1817,32668,31.067235,121.762108,31.067235-121.762108,1817
1818,32671,31.112344,121.480257,31.112344-121.480257,1818
1819,32704,31.00948,121.4998,31.00948-121.4998,1819
1820,32723,31.023064,121.534267,31.023064-121.534267,1820
1821,32737,30.999098,121.447826,30.999098-121.447826,1821
1822,32800,29.526266,119.910488,29.526266-119.910488,1822
1823,32812,30.991472,121.430726,30.991472-121.430726,1823
1824,32837,30.960195,121.398632,30.960195-121.398632,1824
1825,32857,31.080002,121.798389,31.080002-121.798389,1825
1826,32867,30.92643,121.782514,30.92643-121.782514,1826
1827,32878,30.956624,121.334663,30.956624-121.334663,1827
1828,32894,30.990721,121.803969,30.990721-121.803969,1828
1829,32897,30.977517,121.669761,30.977517-121.669761,1829
1830,32899,30.824298,121.363989,30.824298-121.363989,1830
1831,32928,31.037985,121.752781,31.037985-121.752781,1831
1832,32950,31.039411,121.819385,31.039411-121.819385,1832
1833,32965,30.908341,121.870538,30.908341-121.870538,1833
1834,32966,31.276268,121.683198,31.276268-121.683198,1834
1835,32982,30.908583,121.656169,30.908583-121.656169,1835
1836,33093,31.006332,121.579916,31.006332-121.579916,1836
1837,33096,31.209182,121.752433,31.209182-121.752433,1837
1838,33109,30.905367,121.832974,30.905367-121.832974,1838
1839,33113,31.198952,121.70244,31.198952-121.70244,1839
1840,33142,31.155403,121.57642,31.155403-121.57642,1840
1841,33213,31.155297,121.573504,31.155297-121.573504,1841
1842,33280,31.144212,121.50825,31.144212-121.50825,1842
1843,33291,31.088801,121.536584,31.088801-121.536584,1843
1844,33302,31.318389,121.653955,31.318389-121.653955,1844
1845,33307,30.985081,121.691229,30.985081-121.691229,1845
1846,33322,31.202912,121.712449,31.202912-121.712449,1846
1847,33331,31.2077,121.669382,31.2077-121.669382,1847
1848,33376,31.086136,121.507054,31.086136-121.507054,1848
1849,33401,31.116903,121.595022,31.116903-121.595022,1849
1850,33475,31.235453,121.653548,31.235453-121.653548,1850
1851,33493,31.039301,121.593594,31.039301-121.593594,1851
1852,33525,31.171916,121.718029,31.171916-121.718029,1852
1853,33553,31.124812,121.508263,31.124812-121.508263,1853
1854,33556,31.30835,121.657013,31.30835-121.657013,1854
1855,33587,31.125764,121.562057,31.125764-121.562057,1855
1856,35825,31.231119,121.484436,31.231119-121.484436,1856
1857,35863,31.320837,121.542217,31.320837-121.542217,1857
1858,36041,31.248429,121.463698,31.248429-121.463698,1858
1859,36047,31.219947,121.467027,31.219947-121.467027,1859
1860,36056,31.206668,121.449678,31.206668-121.449678,1860
1861,36103,31.220334,121.367655,31.220334-121.367655,1861
1862,36226,31.242355,121.490982,31.242355-121.490982,1862
1863,36227,31.29962,121.536202,31.29962-121.536202,1863
1864,36236,31.288572,121.534233,31.288572-121.534233,1864
1865,36237,31.286253,121.531109,31.286253-121.531109,1865
1866,36319,31.23909,121.474138,31.23909-121.474138,1866
1867,36320,31.243738,121.475784,31.243738-121.475784,1867
1868,36321,31.233617,121.523688,31.233617-121.523688,1868
1869,36328,31.243292,121.518833,31.243292-121.518833,1869
1870,36332,31.234221,121.462296,31.234221-121.462296,1870
1871,36346,31.237961,121.477253,31.237961-121.477253,1871
1872,36360,31.252686,121.491508,31.252686-121.491508,1872
1873,36420,31.242512,121.481432,31.242512-121.481432,1873
1874,36438,31.246573,121.495702,31.246573-121.495702,1874
1875,36463,31.262045,121.446891,31.262045-121.446891,1875
1876,36472,31.267571,121.5032,31.267571-121.5032,1876
1877,36474,31.262331,121.563212,31.262331-121.563212,1877
1878,36478,31.186698,121.44855,31.186698-121.44855,1878
1879,36493,31.225269,121.491889,31.225269-121.491889,1879
1880,36505,31.09599,121.238111,31.09599-121.238111,1880
1881,36534,31.116086,121.488253,31.116086-121.488253,1881
1882,36539,31.251746,121.488779,31.251746-121.488779,1882
1883,36741,31.247628,121.510061,31.247628-121.510061,1883
1884,36754,31.229191,121.453189,31.229191-121.453189,1884
1885,36761,31.241188,121.483341,31.241188-121.483341,1885
1886,36781,31.142588,121.756503,31.142588-121.756503,1886
1887,36805,31.238943,121.498554,31.238943-121.498554,1887
1888,36806,31.220133,121.471187,31.220133-121.471187,1888
1889,36814,31.286066,121.474323,31.286066-121.474323,1889
1890,36910,31.236369,121.476308,31.236369-121.476308,1890
1891,37036,30.975316,121.349759,30.975316-121.349759,1891
1892,37153,31.206201,121.085991,31.206201-121.085991,1892
1893,37223,31.038898,121.23984,31.038898-121.23984,1893
1894,37781,31.112806,121.462647,31.112806-121.462647,1894
1895,37951,31.070433,121.467199,31.070433-121.467199,1895
1896,38224,30.940176,121.086747,30.940176-121.086747,1896
1897,38415,31.052253,121.347624,31.052253-121.347624,1897
1898,39845,31.1171,121.391692,31.1171-121.391692,1898
1899,40088,31.023241,121.226517,31.023241-121.226517,1899
1900,40145,31.195442,121.754406,31.195442-121.754406,1900
1901,40240,31.054254,121.087156,31.054254-121.087156,1901
1902,40941,31.150287,121.471783,31.150287-121.471783,1902
1903,40964,31.11447,121.460831,31.11447-121.460831,1903
1904,41232,30.949238,121.021134,30.949238-121.021134,1904
1905,41249,31.107362,121.020176,31.107362-121.020176,1905
1906,41317,31.092304,120.912151,31.092304-120.912151,1906
1907,41457,31.085713,120.966216,31.085713-120.966216,1907
1908,41535,30.86245,121.124035,30.86245-121.124035,1908
1909,41597,31.154462,121.123826,31.154462-121.123826,1909
1910,41598,30.902581,121.167864,30.902581-121.167864,1910
1911,41860,30.897459,121.151158,30.897459-121.151158,1911
1912,41894,30.793053,121.176224,30.793053-121.176224,1912
1913,41895,30.841553,121.161299,30.841553-121.161299,1913
1914,41928,30.873376,121.040678,30.873376-121.040678,1914
1915,42107,30.903117,121.146985,30.903117-121.146985,1915
1916,42186,31.024958,120.918706,31.024958-120.918706,1916
1917,42222,30.838141,121.189035,30.838141-121.189035,1917
1918,42365,31.111358,121.020928,31.111358-121.020928,1918
1919,42485,30.828106,121.187081,30.828106-121.187081,1919
1920,43234,30.992078,121.31207,30.992078-121.31207,1920
1921,43255,30.993285,121.36769,30.993285-121.36769,1921
1922,43529,31.129482,121.192266,31.129482-121.192266,1922
1923,43836,31.111061,121.395692,31.111061-121.395692,1923
1924,44150,31.008378,121.431928,31.008378-121.431928,1924
1925,45113,41.835279,123.498927,41.835279-123.498927,1925
1926,45575,30.844718,121.256228,30.844718-121.256228,1926
1927,45841,30.721392,121.345766,30.721392-121.345766,1927
1928,45874,30.807278,121.304136,30.807278-121.304136,1928
1929,45900,30.855815,121.311882,30.855815-121.311882,1929
1930,45982,30.738649,121.382934,30.738649-121.382934,1930
1931,45983,30.781759,121.168333,30.781759-121.168333,1931
1932,47651,31.444231,121.225828,31.444231-121.225828,1932
1933,47662,31.397562,121.15864,31.397562-121.15864,1933
1934,48822,31.42718,121.33925,31.42718-121.33925,1934
1935,48961,31.260709,121.087935,31.260709-121.087935,1935
1936,49152,31.332279,121.286543,31.332279-121.286543,1936
1937,49375,31.259114,121.376147,31.259114-121.376147,1937
1938,49421,31.341175,121.618019,31.341175-121.618019,1938
1939,49901,31.248325,121.158122,31.248325-121.158122,1939
1940,50062,31.370243,121.576881,31.370243-121.576881,1940
1941,50607,31.339843,121.232133,31.339843-121.232133,1941
1942,50686,31.24583,121.392643,31.24583-121.392643,1942
1943,50840,31.371973,121.278978,31.371973-121.278978,1943
1944,50916,31.259098,121.373134,31.259098-121.373134,1944
1945,50971,31.501733,121.334549,31.501733-121.334549,1945
1946,50994,31.310235,121.437455,31.310235-121.437455,1946
1947,51055,31.340297,121.26652,31.340297-121.26652,1947
1948,51198,31.41351,121.367585,31.41351-121.367585,1948
1949,51416,31.204036,121.437644,31.204036-121.437644,1949
1950,51645,31.274336,121.39328,31.274336-121.39328,1950
1951,52244,31.420118,121.349715,31.420118-121.349715,1951
1952,52346,31.348925,121.178176,31.348925-121.178176,1952
1953,52378,31.392798,121.246646,31.392798-121.246646,1953
1954,52850,31.404161,121.47109,31.404161-121.47109,1954
1955,52907,31.38417,121.344688,31.38417-121.344688,1955
1956,52922,31.384742,121.277311,31.384742-121.277311,1956
1957,53035,31.292718,121.410291,31.292718-121.410291,1957
1958,53084,31.243532,121.330166,31.243532-121.330166,1958
1959,53171,31.356305,121.293716,31.356305-121.293716,1959
1960,53206,31.314113,121.110731,31.314113-121.110731,1960
1961,53594,31.265902,121.537589,31.265902-121.537589,1961
1962,54096,31.254643,121.569349,31.254643-121.569349,1962
1963,54819,31.217729,121.472441,31.217729-121.472441,1963
1964,55025,31.21309,121.531691,31.21309-121.531691,1964
1965,55537,31.211492,121.571765,31.211492-121.571765,1965
1966,55716,31.291293,121.559335,31.291293-121.559335,1966
1967,56106,31.272769,121.57809,31.272769-121.57809,1967
1968,56108,31.266646,121.609157,31.266646-121.609157,1968
1969,56109,31.172778,121.53453,31.172778-121.53453,1969
1970,56118,31.259841,121.618221,31.259841-121.618221,1970
1971,56120,31.260715,121.622366,31.260715-121.622366,1971
1972,56199,31.285798,121.546427,31.285798-121.546427,1972
1973,56430,31.217073,121.524494,31.217073-121.524494,1973
1974,56535,31.150303,121.430423,31.150303-121.430423,1974
1975,56541,31.25867,121.428896,31.25867-121.428896,1975
1976,56543,31.241054,121.449606,31.241054-121.449606,1976
1977,56548,31.196602,121.461665,31.196602-121.461665,1977
1978,56552,31.180824,121.525363,31.180824-121.525363,1978
1979,56618,31.233645,121.53018,31.233645-121.53018,1979
1980,56688,31.200179,121.551597,31.200179-121.551597,1980
1981,56711,31.204601,121.484087,31.204601-121.484087,1981
1982,57001,31.186176,121.53911,31.186176-121.53911,1982
1983,57032,31.198673,121.479377,31.198673-121.479377,1983
1984,57112,31.217315,121.635295,31.217315-121.635295,1984
1985,57162,31.19907,121.517372,31.19907-121.517372,1985
1986,57276,31.212027,121.491516,31.212027-121.491516,1986
1987,57290,31.26905,121.627732,31.26905-121.627732,1987
1988,57311,31.200248,121.474414,31.200248-121.474414,1988
1989,57628,31.203019,121.443614,31.203019-121.443614,1989
1990,57645,31.19979,121.389906,31.19979-121.389906,1990
1991,58071,31.223297,121.430839,31.223297-121.430839,1991
1992,59481,31.195623,121.398393,31.195623-121.398393,1992
1993,59613,31.18713,121.451332,31.18713-121.451332,1993
1994,59779,31.1634,121.396418,31.1634-121.396418,1994
1995,59896,31.200293,121.400145,31.200293-121.400145,1995
1996,59915,31.172866,121.434994,31.172866-121.434994,1996
1997,59936,31.182725,121.41492,31.182725-121.41492,1997
1998,59938,31.189366,121.443482,31.189366-121.443482,1998
1999,60022,31.175943,121.424363,31.175943-121.424363,1999
